book_id;title;num_pages;ratings_count;description;genre;book_id_mapping
8698;So Long and Thanks for All the Fish Hitchhikers Guide to the Galaxy 4;200.0;;"Preceded by: [Life, the Universe and Everything][1]    So Long, and Thanks for All the Fish is the fourth book of the Hitchhiker's Guide to the Galaxy ""trilogy"" written by Douglas Adams. Its title is the message left by the dolphins when they departed Planet Earth just before it was demolished to make way for a hyperspace bypass, as described in The Hitchhiker's Guide to the Galaxy.    Followed by: [Mostly Harmless][3]    ----------  Also contained in:     - [The Hitch Hiker's Guide to the Galaxy: A Trilogy in Four Parts][4]   - [The More Than Complete Hitchhiker's Guide][5]   - [Ultimate Hitchhiker's Guide to the Galaxy](https://openlibrary.org/works/OL2163706W)      [1]: https://openlibrary.org/works/OL2163716W    [2]: http://www.douglasadams.com/creations/0671745530.html    [3]: https://openlibrary.org/works/OL2163718W    [4]: https://openlibrary.org/works/OL2163692W    [5]: https://openlibrary.org/works/OL2163713W";['fantasy, paranormal', 'fiction', 'non-fiction'];732
305234;Wicked Lovely Wicked Lovely 1;328.0;131931.0;"Rule #3: Don't stare at invisible faeries.
Aislinn has always seen faeries. Powerful and dangerous, they walk hidden in the mortal world. Aislinn fears their cruelty - especially if they learn of her Sight - and wishes she were as blind to their presence as other teens.
Rule #2: Don't speak to invisible faeries.
Now faeries are stalking her. One of them, Keenan, who is equal parts terrifying and alluring, is trying to talk to her, asking questions Aislinn is afraid to answer.
Rule #1: Don't ever attract their attention.
But it's too late. Keenan is the Summer King, who has sought his queen for nine centuries. Without her, summer itself will perish. He is determined that Aislinn will become the Summer Queen at any cost -- regardless of her plans or desires.
Suddenly none of the rules that have kept Aislinn safe are working anymore, and everything is on the line: her freedom; her best friend, Seth; her life; everything.
Faery intrigue, mortal love, and the clash of ancient rules and modern expectations swirl together in Melissa Marr's stunning twenty-first-century faery tale.";['fantasy, paranormal', 'romance', 'young-adult', 'fiction'];733
28260587;Empire of Storms Throne of Glass 5;90.0;;;['fiction'];734
386372;Mort Death 1 Discworld 4;243.0;131684.0;"Terry Pratchett's profoundly irreverent novels are consistent number one bestseller in England, where they have catapulted him into the highest echelons of parody next to Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.
In this Discworld installment, Death comes to Mort with an offer he can't refuse -- especially since being, well, dead isn't compulsory. As Death's apprentice, he'll have free board and lodging, use of the company horse, and he won't need time off for family funerals. The position is everything Mort thought he'd ever wanted, until he discovers that this perfect job can be a killer on his love life.";['fantasy, paranormal', 'fiction', 'comics, graphic', 'young-adult'];735
19380;Candide;152.0;;Brought up in the household of a powerful Baron, Candide is an open-minded young man, whose tutor, Pangloss, has instilled in him the belief that 'all is for the best'. But when his love for the Baron's rosy-cheeked daughter is discovered, Candide is cast out to make his own way in the world.     And so he and his various companions begin a breathless tour of Europe, South America and Asia, as an outrageous series of disasters befall them - earthquakes, syphilis, a brush with the Inquisition, murder - sorely testing the young hero's optimism.;['fiction'];736
13137;1st to Die Womens Murder Club 1;424.0;;Four women-four friends-share a determination to stop a killer who has been stalking newlyweds in San Francisco. Each one holds a piece of the puzzle: Lindsay Boxer is a homicide inspector in the San Francisco Police Department, Claire Washburn is a medical examiner, Jill Bernhardt is an assistant D.A., and Cindy Thomas just started working the crime desk of the San Francisco Chronicle.But the usual procedures aren't bringing them any closer to stopping the killings. So these women form a Women's Murder Club to collaborate outside the box and pursue the case by sidestepping their bosses and giving one another a hand.The four women develop intense bonds as they pursue a killer whose crimes have stunned an entire city. Working together, they track down the most terrifying and unexpected killer they have ever encountered-before a shocking conclusion in which everything they knew turns out to be devastatingly wrong.;['fiction', 'mystery, thriller, crime'];737
3985;The Amazing Adventures of Kavalier Clay;639.0;;"The novel begins in 1939 with the arrival of 19-year-old Josef ""Joe"" Kavalier as a refugee in New York City, where he comes to live with his 17-year-old cousin Sammy Klayman. Joe escaped from Prague with the help of his teacher Kornblum by hiding in a coffin along with the inanimate Golem of Prague, leaving the rest of his family, including his younger brother Thomas, behind. Besides having a shared interest in drawing, Sammy and Joe share several connections to Jewish stage magician Harry Houdini: Joe (like comics legend Jim Steranko) studied magic and escapology in Prague, which aided him in his departure from Europe, and Sammy is the son of the Mighty Molecule, a strongman on the vaudeville circuit.    When Sammy discovers Joe's artistic talent, Sammy gets Joe a job as an illustrator for a novelty products company, which, due to the recent success of Superman, is attempting to get into the comic-book business. Under the name ""Sam Clay"", Sammy starts writing adventure stories with Joe illustrating them, and the two recruit several other Brooklyn teenagers to produce Amazing Midget Radio Comics (named to promote one of the company's novelty items). The pair is at once passionate about their creation, optimistic about making money, and always nervous about the opinion of their employers. The magazine features Sammy and Joe's character the Escapist, an anti-fascist superhero who combines traits of (among others) Captain America, Harry Houdini, Batman, the Phantom, and the Scarlet Pimpernel. The Escapist becomes tremendously popular, but like talent behind Superman, the writers and artists of the comic get a minimal share of their publisher's revenue. Sammy and Joe are slow to realize that they are being exploited, as they have private concerns: Joe is trying to help his family escape from Nazi-occupied Prague, and has fallen in love with the bohemian Rosa Saks, who has her own artistic aspirations, while Clay is battling with his sexual identity and the lackluster progress of his literary career.    For many months after coming to New York, Joe is driven almost solely by an intense desire to improve the condition of his family, still living under a regime increasingly hostile to their kind. This drive shows through in his work, which remains for a long time unabashedly anti-Nazi despite his employer's concerns. In the meantime, he is spending more and more time with Rosa, appearing as a magician in the bar mitzvahs of the children of Rosa's father's acquaintances, even though he sometimes feels guilty at indulging in these distractions from the primary task of fighting for his family. After multiple attempts and considerable monetary sacrifice, Joe ultimately fails to get his family to the States, his last attempt having resulted in putting his younger brother aboard a ship that sank into the Atlantic. Distraught and unaware that Rosa is pregnant with his child, Joe enlists in the navy, hoping to fight the Germans. Instead, he is sent to a lonely, cold naval base in Antarctica, from which he emerges the lone survivor after a series of deaths. When he makes it back to New York, ashamed to show his face again to Rosa and Sammy, he lives and sleeps in a hideout in the Empire State Building, known only to a small circle of magician-friends.    Meanwhile, Sam battles with his sexuality, shown mostly through his relationship with the radio voice of The Escapist, Tracy Bacon. Bacon's movie-star good-looks initially intimidate Clay, but they later fall in love. When Tracy is cast as The Escapist in the film version, he invites Clay to move to Hollywood with him, an offer that Clay accepts. But later, when Bacon and Clay go to a friend's beach house with several other gay men and couples, the company's private dinner is broken up by the local police as well as two off-duty FBI agents. All of the men are arrested, except for two who hid under the dinner table, one of whom is Clay. The FBI agents each claim one of the men and grant them their freedom in return for sexual favors. After this episode, Clay decides that he can't live with the constant threat of being arrested, ridiculed, and judged because of his sexuality. He does not go with Bacon to the West Coast. Some time after Joe leaves, Sammy marries Rosa and moves with her to the suburbs, where they raise her son Tommy in what outwardly appears to be a typical traditional nuclear family.    Sammy and Rosa cannot hide all their secrets from Tommy, however, who manages to take private magic lessons in the Empire State Building from Joe for the better part of year without anyone else's knowledge. Tommy is instrumental in finally reuniting the Kavalier and Clay duo, which works with renewed enthusiasm to find a new creative direction for comics. Joe moves into Sammy and Rosa's house. Shortly afterwards, Sammy's homosexuality is revealed on public television. This further complicates the attempts of Rosa, Sammy, and Joe to reconstitute a family.    Many events in the novel are based on the lives of actual comic-book creators including Jack Kirby (to whom the book is dedicated in the afterword), Stan Lee, Jerry Siegel, Joe Shuster, Joe Simon, Will Eisner, and Jim Steranko. Other historical figures play minor roles, including Salvador Dalí, Al Smith, Orson Welles, and Fredric Wertham. The novel's time span roughly mirrors that of the Golden Age of Comics itself, starting from shortly after the debut of Superman and concluding with the Kefauver Senate hearings, two events often used to demarcate the era.";['comics, graphic', 'fiction'];738
764347;Unwind Unwind 1;;;When Katharine Tulman's inheritance is called into question by the rumor that her eccentric uncle is squandering away the family fortune, she is sent to his estate to have him committed to an asylum. But instead of a lunatic, Katharine discovers a genius inventor with his own set of rules, who employs a village of nine hundred people rescued from the workhouses of London.    Katharine is now torn between protecting her own inheritance and preserving the peculiar community she grows to care for deeply. And her choices are made even more complicated by a handsome apprentice, a secretive student, and fears for her own sanity.    As the mysteries of the estate begin to unravel, it is clear that not only is her uncle's world at stake, but also the state of England as Katharine knows it. With twists and turns at every corner, this heart-racing adventure will captivate readers with its intrigue, thrills, and romance;['children', 'fiction', 'history, historical fiction, biography'];739
10664113;A Dance with Dragons A Song of Ice and Fire 5;1125.0;374315.0;"In the aftermath of a colossal battle, the future of the Seven Kingdoms hangs in the balance--beset by newly emerging threats from every direction. In the east, Daenerys Targaryen, the last scion of House Targaryen, rules with her three dragons as queen of a city built on dust and death. But Daenerys has thousands of enemies, and many have set out to find her. As they gather, one young man embarks upon his own quest for the queen, with an entirely different goal in mind.
Fleeing from Westeros with a price on his head, Tyrion Lannister, too, is making his way to Daenerys. But his newest allies in this quest are not the rag-tag band they seem, and at their heart lies one who could undo Daenerys's claim to Westeros forever.
Meanwhile, to the north lies the mammoth Wall of ice and stone--a structure only as strong as those guarding it. There, Jon Snow, 998th Lord Commander of the Night's Watch, will face his greatest challenge. For he has powerful foes not only within the Watch but also beyond, in the land of the creatures of ice.
From all corners, bitter conflicts reignite, intimate betrayals are perpetrated, and a grand cast of outlaws and priests, soldiers and skinchangers, nobles and slaves, will face seemingly insurmountable obstacles. Some will fail, others will grow in the strength of darkness. But in a time of rising restlessness, the tides of destiny and politics will lead inevitably to the greatest dance of all.";['fantasy, paranormal', 'fiction', 'history, historical fiction, biography'];740
9777;The God of Small Things;357.0;;"The God of Small Things is the debut novel of Indian writer Arundhati Roy. It is a story about the childhood experiences of fraternal twins whose lives are destroyed by the ""Love Laws"" that lay down ""who should be loved, and how. And how much."" The book explores how the small things affect people's behavior and their lives. The book also reflects its irony against casteism, which is a major discrimination that prevails in India. It won the Booker Prize in 1997.";['fiction', 'romance'];741
78411;The Bad Beginning A Series of Unfortunate Events 1;54.0;;;['fiction'];742
77566;Hyperion Hyperion Cantos 1;;;;['fiction'];743
38980;The Princess Diaries The Princess Diaries 1;247.0;;Mia Thermopolis is pretty sure there’s nothing worse than being a five-foot-nine, flat-chested freshman, who also happens to be flunking Algebra. Is she ever in for a surprise.    First Mom announces that she’s dating Mia’s Algebra teacher. Then Dad has to go and reveal that he is the crown prince of Genovia. And guess who still doesn’t have a date for the Cultural Diversity Dance?    *The Princess Diaries* is the first book in the beloved, bestselling series that inspired the feature film starring Anne Hathaway and Julie Andrews.    (**Note to parents:** The books have much more mature content than the movies.);['children', 'fiction', 'young-adult'];744
17660;The Tommyknockers;725.0;;The Tommyknockers is a 1987 science fiction novel by Stephen King. While maintaining a horror style, the novel is an excursion into the realm of science fiction for King, as the residents of the Maine town of Haven gradually fall under the influence of a mysterious object buried in the woods.      ----------  See also:     - [The Tommyknockers: 1/3](https://openlibrary.org/works/OL8002000W/The_Tommyknockers._1_3);['fantasy, paranormal', 'fiction', 'mystery, thriller, crime'];745
152;Anna Karenina;;;;['fiction'];747
7315573;Fall of Giants The Century Trilogy 1;;;;['fiction'];748
4138;Naked;255.0;;Controversial and bizarre cult novel based on the author’s own experiences as a drug addict, first published in 1959. Formed as a series of inter-connected adventures set in locations as diverse as the U.S. Mexico and Morocco sees the protagonist, Burroughs’ alter-ego William Lee on the run from the police and always searching for his next fix. Burroughs once stated that the chapters can be read in any order.;['fiction', 'history, historical fiction, biography', 'non-fiction'];749
20613470;Heir of Fire Throne of Glass 3;90.0;;;['fiction'];751
20820994;Ill Give You the Sun;400.0;;A brilliant, luminous story of first love, family, loss, and betrayal for fans of John Green, David Levithan, and Rainbow Rowell    Jude and her twin brother, Noah, are incredibly close. At thirteen, isolated Noah draws constantly and is falling in love with the charismatic boy next door, while daredevil Jude cliff-dives and wears red-red lipstick and does the talking for both of them. But three years later, Jude and Noah are barely speaking. Something has happened to wreck the twins in different and dramatic ways . . until Jude meets a cocky, broken, beautiful boy, as well as someone else—an even more unpredictable new force in her life. The early years are Noah's story to tell. The later years are Jude's. What the twins don't realize is that they each have only half the story, and if they could just find their way back to one another, they’d have a chance to remake their world.    This radiant novel from the acclaimed, award-winning author of The Sky Is Everywhere will leave you breathless and teary and laughing—often all at once.;['children', 'fiction', 'romance', 'young-adult'];752
9516;Persepolis The Story of a Childhood Persepolis 1;160.0;;Wise, funny, and heartbreaking, Persepolis is Marjane Satrapi’s memoir of growing up in Iran during the Islamic Revolution. In powerful black-and-white comic strip images, Satrapi tells the story of her life in Tehran from ages six to fourteen, years that saw the overthrow of the Shah’s regime, the triumph of the Islamic Revolution, and the devastating effects of war with Iraq. The intelligent and outspoken only child of committed Marxists and the great-granddaughter of one of Iran’s last emperors, Marjane bears witness to a childhood uniquely entwined with the history of her country.    Persepolis paints an unforgettable portrait of daily life in Iran and of the bewildering contradictions between home life and public life. Marjane’s child’s-eye view of dethroned emperors, state-sanctioned whippings, and heroes of the revolution allows us to learn as she does the history of this fascinating country and of her own extraordinary family. Intensely personal, profoundly political, and wholly original, Persepolis is at once a story of growing up and a reminder of the human cost of war and political repression. It shows how we carry on, with laughter and tears, in the face of absurdity. And, finally, it introduces us to an irresistible little girl with whom we cannot help but fall in love.;['comics, graphic', 'fiction', 'history, historical fiction, biography', 'non-fiction', 'young-adult'];753
13497818;The Casual Vacancy;512.0;;When Barry Fairbrother dies unexpectedly in his early forties, the little town of Pagford is left in shock. Pagford is, seemingly, an English idyll, with a cobbled market square and an ancient abbey, but what lies behind the pretty façade is a town at war. Rich at war with poor, teenagers at war with their parents, wives at war with their husbands, teachers at war with their pupils…. Pagford is not what it first seems. And the empty seat left by Barry on the town’s council soon becomes the catalyst for the biggest war the town has yet seen. Who will triumph in an election fraught with passion, duplicity and unexpected revelations? Blackly comic, thought-provoking and constantly surprising, *The Casual Vacancy* is J.K. Rowling’s first novel for adults.;['fiction'];754
2547;The Prophet;112.0;;Reflections by the Lebanese-American poet, mystic, and painter on such subjects as love, marriage, joy and sorrow, crime and punishment, pain, and self-knowlege.;['fiction', 'poetry'];755
6442769;Paper Towns;367.0;;"One month before graduating from his Central Florida high school, Quentin ""Q"" Jacobsen basks in the predictable boringness of his life until the beautiful and exciting Margo Roth Spiegelman, Q's neighbor and classmate, takes him on a midnight adventure and then mysteriously disappears.";['fiction', 'mystery, thriller, crime', 'romance', 'young-adult'];756
14497;Neverwhere;388.0;;"""Richard Mayhew is an ordinary young man with an ordinary life and a good heart. His world is changed forever when he stops to help a girl he finds bleeding on a London sidewalk. This small kindness propels him into a dark world he never dreamed existed. He must learn to survive in London Below, in a world of perpetual shadows and darkness, filled with monsters and saints, murderers and angels. He must survive if he is ever to return to the London that he knew.""";['fantasy, paranormal', 'fiction'];757
13496084;Point of Retreat Slammed 2;;;;['fiction', 'romance'];758
11500217;Angelfall Penryn the End of Days 1;326.0;74116.0;"It's been six weeks since angels of the apocalypse descended to demolish the modern world. Street gangs rule the day while fear and superstition rule the night. When warrior angels fly away with a helpless little girl, her seventeen-year-old sister Penryn will do anything to get her back.
Anything, including making a deal with an enemy angel.
Raffe is a warrior who lies broken and wingless on the street. After eons of fighting his own battles, he finds himself being rescued from a desperate situation by a half-starved teenage girl.
Traveling through a dark and twisted Northern California, they have only each other to rely on for survival. Together, they journey toward the angels' stronghold in San Francisco where she'll risk everything to rescue her sister and he'll put himself at the mercy of his greatest enemies for the chance to be made whole again.";['fantasy, paranormal', 'young-adult', 'romance', 'fiction'];759
4502877;Midnight Sun Twilight 15;264.0;138855.0;"Midnight Sunis the much anticipated retelling of Twilightfrom Edward Cullen's perspective. An unedited partial draft was illegally leaked onto the internet in 2008; consequently, author Stephenie Meyer put the project on indefinite hold.
Shortly afterward, she posted a letter to her fans on her website including a link to the entire partial draft of the book so that those who wanted to read it could do so legally and with her consent; see URL for more information.
Note:Do not add a cover. Do not add translations. Do not add any other editions.";['young-adult', 'fantasy, paranormal', 'romance', 'fiction'];760
140077;Dead to the World Sookie Stackhouse 4;320.0;;It's not every day that you come across a naked man on the side of the road. That's why cocktail waitress Sookie Stackhouse doesn't just drive on by. Turns out the poor thing hasn't a clue who he is, but Sookie does. It's Eric the vampire - but now he's a kinder, gentler Eric. And a scared Eric, because whoever took his memory now wants his life. Sookie's investigation into who and why leads straight into a dangerous battle among witches, vampires, and werewolves. But a greater danger could be to Sookie's heart - because this version of Eric is very difficult to resist.;['fantasy, paranormal', 'fiction', 'mystery, thriller, crime'];761
18122;The Amber Spyglass His Dark Materials 3;467.0;196022.0;"Brings the intrigue of The Golden Compass and The Subtle Knife to a heart-stopping end, marking the final volume of His Dark Materials as the most powerful of the trilogy.
The Amber Spyglass brings the intrigue of The Golden Compass and The Subtle Knife to a heart-stopping end, marking the final volume of His Dark Materials as the most powerful of the trilogy.
Along with the return of Lyra, Will, Mrs. Coulter, Lord Asriel, Dr. Mary Malone, and Iorek Byrnison the armored bear, come a host of new characters: the Mulefa, mysterious wheeled creatures with the power to see Dust; Gallivespian Lord Roke, a hand-high spymaster to Lord Asriel; and Metatron, a fierce and mighty angel. So, too, come startling revelations: the painful price Lyra must pay to walk through the land of the dead, the haunting power of Dr. Malone's amber spyglass, and the names of who will live--and who will die--for love. And all the while, war rages with the Kingdom of Heaven, a brutal battle that--in its shocking outcome--will uncover the secret of Dust. Philip Pullman deftly brings the cliff-hangers and mysteries of His Dark Materials to an earthshattering conclusion--and confirms his fantasy trilogy as an undoubted and enduring classic.";['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'romance'];762
51737;The Truth About Forever;374.0;;The summer following her father's death, Macy plans to work at the library and wait for her brainy boyfriend to return from camp, but instead she goes to work at a catering business where she makes new friends and finally faces her grief.;['fiction', 'young-adult'];763
5168;Where the Heart Is;368.0;;Talk about unlucky sevens. An hour ago, seventeen-year-old, seven months pregnant Novalee Nation was heading for California with her boyfriend. Now she finds herself stranded at a Wal-Mart in Sequoyah, Oklahoma, with just $7.77 in change. But Novalee is about to discover hidden treasures in this small Southwest town--a group of down-to-earth, deeply caring people willing to help a homeless, jobless girl living secretly in a Wal-Mart. From Bible-thumping blue-haired Sister Thelma Husband to eccentric librarian Forney Hull who loves Novalee more than she loves herself, they are about to take her--and you, too--on a moving, funny, and unforgettable journey to . . . Where the Heart Is.;['fiction', 'romance', 'young-adult'];764
7235533;The Way of Kings The Stormlight Archive 1;;;;['fiction', 'non-fiction'];765
15812814;Crossed Matched 2;367.0;;The Society chooses everything.  The books you read.  The music you listen to.  The person you love.  Yet for Cassia the rules have changed. Ky has been taken and she will sacrifice everything to find him.  And when Cassia discovers Ky has escaped to the wild frontiers beyond the Society there is hope.  But on the edge of society nothing is as it seems...  A rebellion is rising.  And a tangled web of lies and double-crosses could destroy everything.;['children', 'fantasy, paranormal', 'fiction', 'young-adult'];766
1202;Freakonomics A Rogue Economist Explores the Hidden Side of Everything Freakonomics 1;320.0;;"*A Rogue Economist Explores the Hidden Side of Everything*    Which is more dangerous, a gun or a swimming pool? What do schoolteachers and sumo wrestlers have in common? Why do drug dealers still live with their moms? How much do parents really matter? How did the legalization of abortion affect the rate of violent crime?    These may not sound like typical questions for an economist to ask. But Steven D. Levitt is not a typical economist. He is a much-heralded scholar who studies the riddles of everyday life—from cheating and crime to sports and child-rearing—and whose conclusions turn the conventional wisdom on its head.    Freakonomics is a ground-breaking collaboration between Levitt and Stephen J. Dubner, an award-winning author and journalist. They usually begin with a mountain of data and a simple, unasked question. Some of these questions concern life-and-death issues; others have an admittedly freakish quality. Thus the new field of study contained in this book: Freakonomics.    Through forceful storytelling and wry insight, Levitt and Dubner show that economics is, at root, the study of incentives—how people get what they want, or need, especially when other people want or need the same thing. In Freakonomics, they explore the hidden side of … well, everything. The inner workings of a crack gang. The truth about real-estate agents. The myths of campaign finance. The telltale marks of a cheating schoolteacher. The secrets of the Ku Klux Klan.    What unites all these stories is a belief that the modern world, despite a great deal of complexity and downright deceit, is not impenetrable, is not unknowable, and—if the right questions are asked—is even more intriguing than we think. All it takes is a new way of looking at things.    Freakonomics establishes this unconventional premise: If morality represents how we would like the world to work, then economics represents how it actually does work. It is true that readers of this book will be armed with enough riddles and stories to last a thousand cocktail parties. ButFreakonomics can provide more than that. It will literally redefine the way we view the modern world.    First published in the U.S. in 2005, Freakonomics went on to sell more than 4 million copies around the world, in 35 languages. It also inspired a follow-up book, SuperFreakonomics; a high-profile documentary film; a radio program, and an award-winning blog, which has been called “the most readable economics blog in the universe.”    ([source][1])        [1]: http://freakonomics.com/books/";['fiction', 'non-fiction'];767
18081809;Landline;310.0;;"""Two days before they're supposed to visit his family in Omaha for Christmas, TV writer Georgie McCool tells her husband, Neal, that she has to stay in Los Angeles. She knows Neal will be upset -- but she doesn't expect him to pack up the kids and go without her. That night, Georgie discovers a way to communicate with Neal in the past. Is this an opportunity to fix her marriage before it starts...or should it never have happened?""--";['fiction', 'romance'];768
13615258;Free Four Tobias Tells the Divergent KnifeThrowing Scene Divergent 15;;;;['fiction'];769
12996;Othello;179.0;;Shakespeare's tragedy of jealousy and suspicion presented scene by scene in comic book format.;['comics, graphic', 'fiction', 'history, historical fiction, biography'];770
8306857;Divergent Divergent 1;487.0;;‘Divergent’ is the first in a trilogy of dystopian, YA novels by Veronica Roth. The book is written from Beatrice Prior’s (Tris), point of view and is written in short chapters making it easy to put down and pick up again.    The story is fast paced with full on action throughout. It contains elements of humour and romance, alongside some seriously brutal scenes, especially during Tris’s initiation. There is also quite a few though provoking moments.    This was one of the first YA novels that I read and I found myself hooked right through to the very last word.    The scenes are described in detail giving you a clear picture and making it easy to visualise the on goings in your head.    Tris can be a little moody at times and doubts herself too much, but this only adds to her good nature, fun, determined and strong personality which we see blossom throughout    The ending wasn’t what I expected, thus my need to get the second book, ‘Insurgent’, straight away. I Needed to know what happened next.    I surprisingly found myself enjoying Divergent much more than I first thought I would, and thus my love of YA novels began.    Divergent was made into a movie back in 2014. If you have seen the film but not read the book then you are missing out on vital aspects of the plot and characters, that didn’t appear in the film. I enjoyed the film, just not as much as the book.;['children', 'fiction', 'non-fiction', 'young-adult'];771
34084;The Waste Lands;86.0;;"""THE WASTE LAND"" BY T.S. ELIOT, A SEMINAL WORK OF MODERNIST POETRY, EXPLORES THEMES OF BROKENNESS, LOSS, AND THE MEANINGLESSNESS OF MODERN LIFE, USING FRAGMENTED LANGUAGE, ALLUSIONS, AND A NON-LINEAR STRUCTURE TO CONVEY ITS MESSAGE. KEY ASPECTS OF ""THE WASTE LAND"": THEMES: BROKENNESS AND ISOLATION: THE POEM DEPICTS A WORLD CHARACTERIZED BY ALIENATION, DESPAIR, AND LACK OF CONNECTION. DEATH AND REBIRTH: THE POEM EXPLORES THE CYCLICAL NATURE OF LIFE AND DEATH, WITH HINTS OF POTENTIAL RENEWAL AMIDST THE DESOLATION. RELIGION, SPIRITUALITY, AND NIHILISM: ELIOT GRAPPLES WITH THE DECLINE OF TRADITIONAL RELIGIOUS FAITH AND THE RISE OF NIHILISM IN THE MODERN WORLD.  SEX, LUST, AND IMPOTENCE: POEM TOUCHES ON THEMES OF SEXUALITY, DESIRE, AND THE INABILITY TO FIND FULFILLMENT. MEMORY AND THE PAST: THE POEM USES FRAGMENTED MEMORIES AND ALLUSIONS TO PAST LITERARY WORKS TO CREATE A SENSE OF HISTORICAL CONTEXT AND DECAY. CONTEXTS: MODERNISM: ""THE WASTE LAND"" AQUINTESSENTIAL EXAMPLE OF MODERNIST POETRY, CHARACTERIZED BY ITS EXPERIMENTAL FORM, FRAGMENTED  NARRATIVE, AND FOCUS ON THE SUBJECTIVE EXPERIENCE. WORLD WAR 1: THE POEM REFLECTS THE TRAUMA AND DISILLUSIONMENT OF THE FIRST WORLD WAR, WHICH LEFT A PROFOUND IMPACT ON THE POST-WAR GENERATION.  LITERARY ALLUSIONS: ELIOT DRAWS HEAVILY ON A WIDE RANGE OF LITERARY SOURCES, INCLUDING CLASSICAL MYTHOLOGY, ARTHURIAN LEGENDS, AND RELIGIOUS TEXTS,  TO CREATE A RICH TAPESTRY OF MEANING. CRITICISM: EZRA POUND, A FELLOW POET AND FRIEND OF ELIOT, PLAYED A CRUCIAL ROLE IN EDITING AND SHAPING THE POEM. NORTON CRITICAL EDITION: THE NORTON CRITICAL EDITION PROVIDES AN AUTHORITATIVE TEXT, CONTEXTUAL MATERIALS, AND CRITICAL ESSAYS TO AID READERS IN UNDERSTANDING THE POEM. RECEPTION: ""THE WASTE LAND"" HAS BEEN THE SUBJECT OF EXTENSIVE CRITICAL ANALYSIS AND DEBATE, WITH SCHOLARS OFFERING VARIOUS INTERPRETATIONS OF ITS MEANING AND SIGNIFICANCE. STRUCTURE AND STYLE: FRAGMENTED NARRATIVE: THE POEM'S STRUCTURE IS DELIBERATELY FRAGMENTED AND NON-LINEAR, REFLECTING THE DISJOINTED NATURE OF MODERN LIFE. FREE VERSE: ELIOT USES FREE VERSE, ABANDONING TRADITIONAL POETIC FORMS, TO CREATE A SENSE OF IMMEDIACY AND SPONTANEITY.  MULTIPLE VOICES: THE POEM FEATURES A CHORUS OF VOICES, EACH CONTRIBUTING TO THE OVERALL SENSE OF DECAY AND FRAGMENTATION.  IN SUMMARY: ""THE WASTE LAND"" IS A COMPLEX AND CHALLENGING POEM THAT CONTINUES TO RESONATE WITH READERS TODAY. IT EXPLORES THE THEMES OF BROKENNESS, LOSS, AND THE MEANINGLESSNESS OF MODERN LIFE THROUGH A UNIQUE BLEND OF FRAGMENTED LANGUAGE, ALLUSIONS, AND A NON-LINEAR STRUCTURE.";['fiction', 'poetry'];772
475339;Madeline;54.0;;A hound rescues a schoolgirl from the Seine, becomes a beloved school pet, is chased away by the trustees, and returns with a surprise.;['children', 'fiction', 'young-adult'];773
1554;Oedipus Rex The Theban Plays 1;75.0;122126.0;"""...what man wins more happiness than just its shape and the ruin when that shape collapses?""
Sophocles' Oedipus Rex has never been surpassed for the raw and terrible power with which its hero struggles to answer the eternal question, ""Who am I?"" The play, a story of a king who acting entirely in ignorance kills his father and marries his mother, unfolds with shattering power; we are helplessly carried along with Oedipus towards the final, horrific truth.
To make Oedipus more accessible for the modern reader, our Prestwick House Literary Touchstone Classics includes a glossary of the more difficult words, as well as convenient sidebar notes to enlighten the reader on aspects that may be confusing or overlooked. We hope that the reader may, through this edition, more fully enjoy the beauty of the verse, the wisdom of the insights, and the impact of the drama.";['fiction', 'poetry', 'history, historical fiction, biography', 'fantasy, paranormal'];774
547094;I Am Legend and Other Stories;317.0;;;['fantasy, paranormal', 'fiction', 'non-fiction'];775
28187230;The Woman in Cabin 10;352.0;;"""Lo Blacklock, a journalist who writes for a travel magazine, has just been given the assignment of a lifetime: a week on a luxury cruise with only a handful of cabins. At first, Lo's stay is nothing but pleasant as the exclusive cruise ship, the Aurora, begins her voyage in the picturesque North Sea. But as the week wears on, frigid winds ship the deck, gray skies fall, and Lo witnesses what she can only describe as a dark and terrifying nightmare: a woman being thrown overboard. The problem? All passengers remain accounted for--and so, the ship sails on as if nothing has happened, despite Lo's desperate attempts to convey that something has gone terribly wrong.""--Page [4] cover.";['fiction', 'mystery, thriller, crime'];776
28676;American Psycho;477.0;;"American Psycho is a novel by Bret Easton Ellis, published in 1991. The story is told in the first person by Patrick Bateman, a serial killer and Manhattan investment banker. Alison Kelly of The Observer notes that while ""some countries [deem it] so potentially disturbing that it can only be sold shrink-wrapped"", ""critics rave about it"" and ""academics revel in its transgressive and postmodern qualities"".";['fiction'];777
