
,,,,Locuras de Hollywood
This companion volume to the Player's Handbook is designed especially for the Dungeon Master. It features information on creating and running fantasy adventures and campaigns using the AD&D game system. Presented in full-color.,Fiction,264.0,,The Thiefs Dungeon
"When rock star, Adam Brand, makes a racist remark about black women during a drunken magazine interview, it becomes an international headline. Within hours his P.R. Agent concocts the perfect plan to revive his rapidly sinking career before it's too late, but will Adam be able to pull it off? STEREO is an interracial novel. It is book one of The Stereo Hearts Series. Book 1: Stereo Book 2: Encore",,,,Stereo Stereo Hearts Book 1
,,,,Forever After
"Critics call her “a veritable treasure, a matchless storyteller” (Romantic Times). Readers have fallen in love with Mary Balogh’s sparkling blend of wit and romance. Now this dazzling writer sweeps us back to Regency England, into a world of dangerous secrets and glittering intrigue, as a dashing lord meets his match in a fiery beauty who vows to be ... No Man’s Mistress. The dark, devastating stranger rode into the village fair and wagered twenty pounds at the throwing booth — for a chance to win the daisies in Viola Thornhill’s hair. The Gypsy fortune teller had warned: “Beware of a tall, dark, handsome stranger. He can destroy you — if you do not first snare his heart.” Recklessly Viola flirted, then danced with him around the Maypole. And then came his delicate, delicious kiss. Viola did not regret that she had let down her guard — until the next morning, when he appeared at her door to claim her beloved Pinewood Manor. Lord Ferdinand Dudley won her home in a game of cards! Viola hated him for trying to take everything, including her soul. She was mistress of Pinewood Manor. Yet Dudley refused to leave, even as his conscience rebelled at compromising this beautiful innocent whose only proof of ownership was a dead earl’s promise. Dudley held the deed, but at what cost? Each day under the same roof brought its share of temptation, intimacy, and guilt. But Viola knew it was a battle she could not afford to lose. Marriage was out of the question, and she would be no man’s mistress. Even as Dudley’s unnerving presence, his knowing smile, threatened to melt her resolve. Against his better judgment, Lord Ferdinand Dudley was beguiled. This maddening beauty had stirred him as no woman had before. And he was bound and determined to make her his own. At once sensuous, whimsical, and wonderfully romantic, Mary Balogh’s new novel holds us in thrall, bringing to life a love story that sizzles with passion and originality.",Fiction,383.0,,Man
"AVAILABLE FOR THE FIRST TIME IN eBOOK! A New York Times Notable Book On the eve of his ninetieth birthday a bachelor decides to give himself a wild night of love with a virgin. As is his habit–he has purchased hundreds of women–he asks a madam for her assistance. The fourteen-year-old girl who is procured for him is enchanting, but exhausted as she is from caring for siblings and her job sewing buttons, she can do little but sleep. Yet with this sleeping beauty at his side, it is he who awakens to a romance he has never known. Tender, knowing, and slyly comic, Memories of My Melancholy Whores is an exquisite addition to the master’s work.",Fiction,130.0,,Memories of my Melanchoic Whores by Gabriel Garcia Marquez
"""It was the best of times, it was the worst of times."" Charles Dickens' classic novel tells the story of two Englishmen--degenerate lawyer Sydney Carton and aristocrat Charles Darnay--who fall in love with the same woman in the midst of the French Revolution's blood and terror. Originally published as 31 weekly instalments,A Tale of Two Cities has been adapted several times for film, serves as a rite of passage for many students, and is one of the most famous novels ever published. This is a free digital copy of a book that has been carefully scanned by Google as part of a project to make the world's books discoverable online. To make this print edition available as an ebook, we have extracted the text using Optical Character Recognition (OCR) technology and submitted it to a review process to ensure its accuracy and legibility across different screen sizes and devices. Google is proud to partner with libraries to make this book available to readers everywhere.",,504.0,149.0,A Tale of Two Cities
"A Study Guide for Emily Dickinson's ""There's a Certain Slant of Light,"" excerpted from Gale's acclaimed Poetry for Students. This concise study guide includes plot summary; character analysis; author biography; study questions; historical context; suggestions for further reading; and much more. For any literature project, trust Poetry for Students for all of your research needs.",Literary Criticism,30.0,,A Certain Slant of Light
"“Shades of THE HUNGER GAMES permeate a story centered around two courageous teens determined to buck all odds in an effort to regain their loved ones….ARENA ONE builds a believable, involving world and is recommended for those who enjoy dystopian novels, powerful female characters, and stories of uncommon courage.” --Midwest Book Review A bundle of Books 1 and 2 in THE SURVIVAL TRILOGY, the #1 bestselling series! New York. 2120. America has been decimated, wiped out from the second Civil War. Survivors, far and few between, join violent gangs, predators who live in the big cities. There is only one rule to their stadium, where opponents are made to fight to the death: no one survives. Ever. ""Addicting...ARENA ONE was one of those books that you read late into the night until your eyes start to cross because you don’t want to put it down."" –Dallas Examiner",Juvenile Fiction,669.0,,1 The Survival Trilogy 1
,,,,Where is Love
"Winner of the Crime Writers’ Association ALCS Gold Dagger for Nonfiction— A tour through the human skeleton and the secrets our bones reveal, from the author of All That Remains In her memoir All That Remains, internationally renowned forensic anthropologist and human anatomist Dame Sue Black recounted her life lived eye to eye with the Grim Reaper. During the course of it, she offered a primer on the basics of identifying human remains, plenty of insights into the fascinating processes of death, and a sober, compassionate understanding of its inescapable presence in our existence, all leavened with her wicked sense of humor. In her new book, Sue Black builds on the first, taking us on a guided tour of the human skeleton and explaining how each person's life history is revealed in their bones, which she calls ""the last sentinels of our mortal life to bear witness to the way we lived it."" Her narrative follows the skeleton from the top of the skull to the small bones in the foot. Each step of the journey includes an explanation of the biology—how the bone is formed in a person's development, how it changes as we age, the secrets it may hold—and is illustrated with anecdotes from the author's career helping solve crimes and identifying human remains, whether recent or historical. Written in Bone is full of entertaining stories that read like scenes from a true-life CSI drama, infused with humor and no-nonsense practicality about the realities of corpses and death.",True Crime,348.0,1.0,Carved in Bone Body Farm 1
"Chalk is a fictional story about a young man born in the coalmine country of rural Kentucky. He was born in 1863 to an English father and Cherokee Indian mother. Hard time and hard work filled his younger years. When his parents were both gone he followed a life of managing horses, doing blacksmith work and eventually found a good job on a Mississippi river boat. His experience led him to become a trail boss on a Texas bound wagon train. In Texas he found his life's calling, got married and became a local peace officer. At the same time he started ranching. His love and skills with horses and his honest life style he practiced found favor with the Military and he became a horse supplier for the Calvary. He was later drafted into military duty and rose rapidly in rank mustering out as a decorated Colonel. As an author I used information to write the story that was handed down by my father and my wife's family. My family had Cherokee roots and the stories my grandmother told me were very real. She was born in 1847, endured the Civil war aftermath and saw the First World War take the lives of many fine young men. My father and his brothers were in Pershing's Army and the stories they brought home were never forgotten. These times were difficult for everyone and need to be remembered. The lessons they contain are the real essence of how our country was able to grow to a major work power and leader in the cause for peace. As a first time author this work is an attempt to remind everyone that our nation has learned a lot but still has a lot more to learn. A great nation will always see another opportunity to improve. This is the American tradition.",Education,173.0,,The Dragons Disciples Age of Waking Death 1
"The story of a young boy who escaped Hitler and the Holocaust—and lived happily ever after. Escaping Hitler is the true story, covering ninety years, of Günter Stern who, at fourteen, when Adolf Hitler threatened his family, education, and future, resolved to escape from his rural village of Nickenich in the German Rhineland. In July 1939, Günter boarded a bus to the border of Luxembourg, illegally crossed the river, and walked alone for seven days through Belgium and into Holland. He was intent on catching a ferry to England and freedom, but the outcome of his journey was not exactly as he had planned. Scrivens gathered her information through interviews with Günter, now known as Joe Stirling, and with those closest to him. During an emotional ‘foot-stepping’ journey in September 2013, Scrivens also visited Günter’s birthplace, met with a school friend, discovered the apartment in Koblenz where he fled following Kristallnacht in 1938, drove the route of Günter’s walk through Europe, and retraced the final steps of his parents prior to their deportation to a Nazi death camp in Poland during 1942. Skyhorse Publishing, along with our Arcade, Good Books, Sports Publishing, and Yucca imprints, is proud to publish a broad range of biographies, autobiographies, and memoirs. Our list includes biographies on well-known historical figures like Benjamin Franklin, Nelson Mandela, and Alexander Graham Bell, as well as villains from history, such as Heinrich Himmler, John Wayne Gacy, and O. J. Simpson. We have also published survivor stories of World War II, memoirs about overcoming adversity, first-hand tales of adventure, and much more. While not every title we publish becomes a New York Times bestseller or a national bestseller, we are committed to books on subjects that are sometimes overlooked and to authors whose work might not otherwise find a home.",History,379.0,,Escaping Hitler A Jewish Boys Quest for Freedom and His Future
"""Two roads diverged in a wood, and I I took the one less traveled by, And that has made all the difference. ""These deceptively simple lines from the title poem of this collection suggest Robert Frost at his most representative: the language is simple, clear and colloquial, yet dense with meaning and wider significance. Drawing upon everyday incidents, common situations and rural imagery, Frost fashioned poetry of great lyrical beauty and potent symbolism. Now a selection of the best of his early works is available in this volume, originally published in 1916 under the title Mountain Interval. Included are many moving and expressive poems: ""An Old Man's Winter Night,"" ""In the Home Stretch,"" ""Meeting and Passing,"" ""Putting In the Seed,"" ""A Time to Talk,"" ""The Hill Wife,"" ""The Exposed Nest,"" ""The Sound of Trees"" and more. All are reprinted here complete and unabridged. Includes a selection from the Common Core State Standards Initiative: ""The Road Not Taken.""",Poetry,68.0,,The Road Not Taken
"Alia and her best friend Kay long to join the Keentens, a sisterhood of warrior women, but after a punishment caring for captives, Alia begins to question everything that once was certain in her life.",Juvenile Fiction,230.0,,Alia Waking
,,,,Au coeur du silence
"Two unlikely men meet in 1923 Ireland.Michael McCree seems to be a newspaperman, running from a past in Boston. He's a lover of men and a drinker of whiskey, and yet one with some surprising depths and one huge secret.Simon Hart is a surly, angry, altogether closeted and touch-me-not fellow, a Cambridge-educated private investigator whose business partner has been murdered. He meets Michael in a newspaper shop when turning in an obit notice.They clash. Fisticuffs fly. And before Simon knows what's happened, he's gained a new flat-mate, a new business partner, and a wanna-be lover. It's the ""wanna-be"" that drives the present story...and all that follow.",,,,Heart To Hart Gaslight Mysteries 1
,Children's songs,48.0,,Where are You Going to My Pretty Maid
"“The erotic, gripping series that has definied an entire genre” (J.R. Ward) continues as #1 New York Times bestselling author Christine Feehan links the fates of two strangers bound by a secret in the shadows of the Carpathian Mountains… After spending centuries in a prison of ice, Tatijana of the Dragonseekers was freed. Awakened in human form, Tatijana yearns to explore the modern world—one with more mysteries than she is prepared for. Fenris Dalka has returned to the Carpathian Mountains, scarred by battle. Though the reason for his return could prove fatal if found out, he is drawn to the beautiful stranger who carries the scent of fresh earth, of forest, of the night itself. In time, Tatijana and Fenris will discover all that unites them—their secrets and pasts, their predators, and the hot flush of passion that stirs their souls. Yet just as surely, they’ll also discover everything ancient and evil that exists to destroy them. INCLUDES BONUS CONTENT!",Fiction,0.0,,Dark Lycan
"This funny, tender, and inspiring little book offers 1,001 reminders for the faithful—and for doubters, too. “There is a God!” Who hasn’t uttered these words in response to life’s true miracles? A glorious sunset. Watching your toddler take her first wobbly steps. And that supreme blessing: a hospital gown that closes all the way. In this book, New York Times–bestselling author Richard Smith and Maureen McElheron identify 1,001 miracles that prove that there is in fact a God, including: - Watching your little girl struggle with an ice-cream cone that appears bigger than she is - Fireflies on a June night - Knowing that your ability to explain the difference between hollandaise sauce and béchamel impresses the hell out of your date There Is a God! will remind you of all the many things that make life wonderful.",Self-Help,193.0,,There is a God 1001 Heartwarming and Hilarious Reasons to Believe
"The New York Times bestselling Cackleberry Club series returns with three intrepid ladies who know their way around a kitchen—as well as a crime scene… Petra, Suzanne, and Toni may have lost their husbands, but they’ve found new life operating the Cackleberry Club café. It’s where the locals head for an amazing breakfast, the good company of friends, and a puzzling mystery or two… THIS KILLER IS TOAST Suzanne and Toni are off to Memorial Cemetery to help prepare for its 150th anniversary celebration. The ladies expect to find the historical society’s tent, but instead they discover the body of ex-prison warden Lester Drummond lying facedown in a freshly dug grave. Now, with the town peppered with suspects and the local authorities in over their heads, it’s up to the Cackleberry Club to unscramble the clues and sniff out a bad egg. Recipes Included!",Fiction,257.0,,Eggs in a Casket Cackleberry Club 5
"There's more to life than lessons at Malory Towers, Enid Blyton's best-loved boarding school series. This fantastic bumper collection contains Malory Towers books 7-9, with a brand-new cover illustrated by Pippa Curnick. New Term Felicity Rivers is excited to be Head Girl of the third form and there are three new girls to help settle in this term. But Felicity's in for a shock when someone starts playing spiteful tricks. The girls suspect an old enemy is to blame. How will they find out for sure? Summer Term Summer at Malory Towers means picnics, swimming and horse-riding. There are also the usual tricks to play and secrets to keep, but no one was expecting a mystery to solve. So when a horse is stolen from the riding school run by old girls Bill and Clarissa, all the third-formers want to help. Who could the culprit be? Winter Term This term the fourth-formers are busy planning for the school Christmas concert, but that doesn't stop them plotting tricks too! Susan is supposed to be in charge of the play but bossy Sylvia wants to take over, and new teacher Miss Tallant seems surprisingly knowledgable about all of their plans. Could there be a spy in their midst? Between 1946 and 1951, Enid Blyton wrote six novels set at Malory Towers. Books 7-12 are authorised sequels of the series written by Pamela Cox in 2009 and focus on the adventures of Felicity Rivers, Susan Blake, and June Johns. This collection features the original stories and is unillustrated.",Juvenile Fiction,419.0,,9
,,,,Shadows of Death
"You're dead Scarlett... Previously a poor taste jibe from school frenemies, now a statement of fact. Scarlett is absolutely mortified (in more ways than one) to discover that she's accidentally killed herself while trying to get out of a school trip. Even worse, she's taken her entire family with her. Life as a ghost is pretty dull - if only some of her friends were dead too...",Fiction,214.0,,Scarlett Dedd
"Le premier tome d'une magnifique trilogie fantastique, par la grande Cornelia Funke. Lire n'a jamais été aussi fascinant... et aussi dangereux.",Juvenile Fiction,562.0,,Coeur dencre
"Chief Inspector Alan Banks, a big-city detective newly arrived in the Yorkshire town of Eastvale, is suddenly confronted with a minor crime wave. A Peeping Tom is alarming his victims and arousing Eastvale's strident feminists. Then a pair of young toughs take to harassing and robbing the elderly. When an old woman is murdered in her home, Banks must determine if yet a third criminal--a killer--has surfaced, and if any or all of these events are related.",Fiction,0.0,,Gallows View Inspector Banks 1
"Um homem sequestrado. Uma mulher em fuga. Uma investigação científica inovadora, à mercê de uma ambição desmedida. No meio de uma tempestade, um jovem diplomata é abandonado, moribundo, numa rua. A mulher por quem se apaixonara traiu-o, apunhalando-o, deixando-o sozinho, caído na calçada, à chuva, a lutar contra a morte. Todavia, quando esta espia, cuja beleza exótica seduz todos com quem se cruza, reaparece e o Serviço de Informação se apercebe de um pormenor, a história muda repentinamente. Que plano estará ela a urdir? E o que terá acontecido ao espião português? Será que conseguiu sobreviver? Tudo se complica quando um magnata é raptado e os negócios dúbios de um laboratório farmacêutico são questionados. Numa viagem deslumbrante por cenários extraordinários e cosmopolitas, como Moscovo, Praga, Londres, Lisboa e as Caraíbas, A Hora Solene é o derradeiro capítulo da trilogia de espionagem que revelou Nuno Nepomuceno. O desfecho dramático de uma grande narrativa, onde nada é o que aparenta ser, e que não será capaz de parar de ler.",Fiction,439.0,,A Hora Solene Freelancer 3
,,,,Frankenstein
,,,,Water Witch
"The fourth book in the internationally bestselling Septimus Heap series by Angie Sage, featuring the funny and fantastic adventures of a wizard apprentice and his quest to become an ExtraOrdinary Wizard. New York Times Bestselling Series “Breezy charm, gusts of spectacular Magyk and a buoyant plot combining drama and comedy in just the right proportions.” —Kirkus Reviews (starred review) “The Septimus Heap series remains one of the best outcomes of the young-wizard furor catalyzed by Harry Potter.” —ALA Booklist There's trouble at the Castle, and it's all because Merrin Meredith has returned with Darke plans for Septimus. More trouble awaits Septimus and Jenna in the form of Tertius Fume, the ghost of the very first Chief Hermetic Scribe, who is determined to send Septimus on a deadly Queste. But Septimus and Jenna have other plans—they are headed for the mysterious House of Foryx, a place where all Time meets and the place where they fervently hope they will be able to find Nicko and Snorri, who were trapped back in time in Physik. But how will Septimus escape the Queste?",Juvenile Fiction,631.0,10.0,Queste Septimus Heap 4
"El extraño y secreto aletiómetro que Lyra posee le obligará a emprender un increíble viaje que habrá de llevarla a las gélidas tierras árticas, donde reinan los clanes de las brujas y luchan los osos polares. El destino que la aguarda puede tener consecuencias inconmensurables más allá de su propio mundo ... --Desde la descripción de la editorial.",Arctic regions,379.0,,Luces del Norte
"""A taut, intricately layered page-turner that looks deeply and fearlessly into matters of profound human concern."" —Michael Cunningham, Pulitzer Prize-winning author Winner of the Kate Chopin Award On the day of her father's funeral, twenty-eight-year-old Clarissa Iverton discovers that he wasn't her biological father after all. Her mother disappeared fourteen years earlier, and her fiancé has just revealed a life-changing secret to her. Alone and adrift, Clarissa travels to mystical Lapland, where she believes she'll meet her real father. There, at a hotel made of ice, Clarissa is confronted with the truth about her mother's history and must make a decision about how—and where—to live the rest of her life. ""Brilliant."" — The New York Times Book Review ""Vida's terrific new novel is a taut, tense, terse examination of family and identity . . . [with] the grip and pace of a thriller."" — Seattle Post-Intelligencer ""[A] stirring novel . . . as alive and fascinating as the brilliant atmospheric phenomenon of its title."" — Chicago Tribune ""Reading this book reminded me . . . how rarely a writer as precise, artful, and passionate as Vendela Vida comes along."" — George Saunders, Booker Prize-winning author ""[A] tone of dark whimsy suffuses the whole book and accounts for much of its peculiarly biting charm."" — The New York Times Book Review ""Vida gives the icy landscape an eerie, forbidding beauty and her writing has . . . great emotional acuity."" — The New Yorker ""A luminescent and evocative tale of grief, free of the standard clichés."" — Kirkus Reviews (starred review)",Fiction,341.0,,Let the Northern Lights Erase Your Name
"Sixteen-year-old Mattie Gokey has a word for everything, and big dreams but little hope of seeing them come true. She collects words, stores them up as a way of fending off the hard truths of her life, the truths that she can't write down in stories.The fresh pain of her mother's death. The burden of raising her sisters while her father struggles over his brokeback farm. The mad welter of feelings Mattie has for handsome but dull Royal Loomis, who says he wants to marry her. And the secret dreams that keep her going--visions of finishing high school, going to college in New York City, becoming a writer.Desperate for money, she takes a job at the Glenmore, where hotel guest Grace Brown entrusts her with the task of burning a secret bundle of letters. But when Grace's drowned body is fished from Big Moose Lake, Mattie discovers that the letters could reveal the grim truth behind a murder.Set in 1906 in the Adirondack Mountains, against the backdrop of the murder that inspired Theodore Dreiser's An American Tragedy, this Printz Honor-winning coming-of-age novel effortlessly weaves romance, history, and a murder mystery into something moving, and real, and wholly original.",Juvenile Fiction,412.0,1.0,A Northern Light
,,,,The Confidential Agent
"""Marriage will force adjustments for Elsa Anders, who is strong-willed and independent, and Captain Peder Ramstad, who feels the need to maintain control""--NoveList.",Immigrants,389.0,,The Captains Bride Northern Lights 1
,,,,Miecz i kwiaty
,,,,Hiiro no Sasayaki
"Richard Dawkins' God als misvatting is niet meer weg te denken uit het debat over geloof, godsdienst en het al of niet bestaan van God. Het boek heeft een onophoudelijke stroom van reacties losgemaakt, die nog eens onderstrepen hoe controversieel, actueel en urgent dit werk is. Het beleeft dan ook druk op druk en het verschijnt hier in een nieuwe editie, waarvoor de auteur een nieuw voorwoord heeft geschreven. Hij gaat daarin serieus in op de kritiek die tegen het boek is ingebracht. 'Het beste boek van 2006 [], dat mij het meeste leesplezier heeft bezorgd, is [God als misvatting ].' Max Pam 'Wie zich een paar uur wil ergeren, moet het zeker kopen.' Piet Hein Donner '[Dawkins] legt geduldig uit wat de vele misverstanden zijn rond het concept atheïsme.' Paul Cliteur 'Intussen, en het boek van Dawkins draagt daaraan bij, worden de laatste twijfels over het bestaan van God opgeruimd. Het einde van God, geloof en kerk is nabij.' Klaas Hendrikse, dominee en atheïst '[] ik vind het prijzenswaardig dat [Dawkins] zich opwerpt als bevrijder van een atheïstische minderheid en enpassant ook gelovigen dwingt bij de niet ongevaarlijke absurditeiten van hun godsdienst stil te staan.' Désanne van Brederode 'Alle gelovigen zouden dit boek moeten lezen, vooral de monotheïsten.' Herman Philipse '[Dawkins] nieuwste werk zal elke twijfelaar eerder nader tot God dan nader tot de wetenschap brengen.' Aart Brouwer '[]een bijzonder goed geschreven noodzakelijk boek []. Marnix Verplancke 'Interessant is dat Dawkins meent dat er een tegenwicht nodig is in het huidige tijdsgewricht.' Corine Voet '[Ik heb] geen enkele neiging om Dawkins ideeën [] af te wijzen. Ze wijzen nieuwe wegen en inspireren. Ook over religie [].' Jan Greven '[Dawkins] vertelt leuke anekdotes, bizarre weetjes, eigen ervaringen [] en zet de dingen regelmatig op zijn kop.' Marc Buelens 'Als atheïst op zoek naar argumenten voor een discussie met gelovigen? Geloofstwijfels? Lees Dawkins!' Quest 'Het is onwaarschijnlijk dat het atheïsme ooit een betere pleitbezorger zal krijgen dan Richard Dawkins.' Theodore Dalrymple Richard Dawkins (1941), de wereldberoemde, Britse evolutiebioloog, is de auteur van onder meer Onze zelfzuchtige genen en Het verhaal van onze voorouders. Een pelgrimstocht naar de oorsprong van het leven.",Science,514.0,,God als misvatting
,,,,Loves Redeeming Work
,,,,Five Days to Die
"Judaism, Christianity, and Islam all feature parallel accounts of the ""end times,"" and all three accounts feature a messianic Savior, an apocalyptic final war between good and evil, and a central role for the city of Jerusalem. Do these three ""end times"" scenarios intersect in some way? In a world that cries out for peace, which will prevail -- Jesus or jihad?",Religion,204.0,,Jesus Jihad and Peace A Prophetic Vision for the Middle East
,History,318.0,,Junk The Bristol Collection 1
"Buck Owens was the top-selling country act of the 1960s, with 21 number-one hits and 35 consecutive top-10 hits, a total surpassed only by The Beatles. Sisk chronicles his rise from poverty as son of a sharecropper to one of the nation's best-loved entertainers.",Biography & Autobiography,417.0,,Buck Owens The Biography
"Mein Kampf (""My Struggle"") is a political manifesto written by Adolf Hitler. It was his only complete book and became the bible of National Socialism in the German Third Reich. It was published in two volumes, which dated 1925 and 1927. By 1939 it had sold 5,200,000 copies and had been translated into 11 different languages. The first volume, entitled Die Abrechnung (""The Settlement of Accounts,"" or ""Revenge""), was written in 1924 in the Bavarian fortress of Landsberg am Lech. Hitler was imprisoned there after the unsuccessful Beer Hall Putsch of 1923. It describes the world of Hitlers youth, the First World War and the betrayal of Germany in 1918. It also expresses Hitlers Racial ideology. According to Hitler, it was necessary for Germans to occupy themselves not merely with the breeding of cats, dogs and horses - but also care for the health and wellbeing of their own Bloodline. The second volume, entitled Die Nationalsozialistische Bewegung (""The National Socialist Movement""), was written after Hitlers release from prison in December 1924. It outlines the political program of National Socialism and includes the measures that National Socialism must pursue in both gaining power and in exercising it thereafter in the new German Reich. In this book Hitler describes an ideology which according to him must shake the world from its slumber. An ideology which is based on the Eternal Laws of Nature. Here you can notice how the foundations of Social Darwinism have been applied in practice. This book has set a path toward a much higher understanding of the self and of our magnificent destiny as living beings part of this Race on our planet. It shows us that we must not look at nature in terms of good or bad, but in an unfiltered manner. It describes what we must do if we want to survive as a people and as a Race. We have to understand that Nature does not forgive weakness and that the truth and reality is what it is, no matter how bad it may seem or how hard it can portray itself. This book shows the foundations of White Resistance and White Nationalism. It is the foundation and seed for the preservation of our Race. Be advised that this book does not represent the full Racialist ideology, but it is only a foundation as the Origin of Species is a foundation for the Theory of Evolution.",Germany,252.0,,hir
"Winner of the Man Booker Prize: ""Okri shares with Garc í a M á rquez a vision of the world as one of infinite possibility. . . . A masterpiece"" ( The Boston Sunday Globe). Azaro is a spirit child, an abiku, existing, according to the African tradition, between life and death. Born into the human world, he must experience its joys and tragedies. His spirit companions come to him often, hounding him to leave his mortal world and join them in their idyllic one. Azaro foresees a trying life ahead, but he is born smiling. This is his story. When President Bill Clinton first went to Africa he quoted from The Famished Road, which has inspired literature, art, politics, and pop songs—and even been referenced in an episode of The Simpsons. A transformative story for all ages and all times, it means many things to many people. Few contemporary novels have aroused as much passion as this one. Indeed, twenty-five years after its breakout publication, the iconic story of Azaro's travels continues to mesmerize new generations. For readers of Things Fall Apart or One Hundred Years of Solitude, this Man Booker Prize–winning blend of fabulism and gritty realism by the Nigerian author of Astonishing the Gods and Dangerous Love is a ""dazzling, hypnotic"" journey through Africa that ""weaves the humblest detail with the most extravagant flight of fancy to create an astonishing fictional tapestry"" ( San Francisco Chronicle). Already considered a classic of world literature, it is ""a masterpiece if ever one existed"" ( The Boston Sunday Globe).",Fiction,513.0,,The Famished Road
"Found My Love [Siren Classic: Erotic Classic Romance, HEA] Theresa is a single mom afraid to love. She was never married her ex but he does pick up their daughter once in a while. When Chase first spots her at an engagement party he feels instantly pulled to her, despite his trust issues. They hit it off that night and exchange numbers, but shy Theresa wants to take it slow. He is willing to go at her pace as long as she is committed to him. Will Chase be able to stick it out when the dreaded ex stops showing up to take Katie making it hard for them to have alone time? He says he wants to take care of them but when life gets in the way will he step up to the plate or run out the door? Note: This book is written in one point of view. Note: This book is written in first-person point of view. ** A Siren Erotic Romance",,,,Found My Love Learning to Love 3
A compelling and age-appropriate tale of a sweet dog's rescue from a puppy mill to life as a cherished companion.,Juvenile Fiction,0.0,,A Home for Dakota
"She'd been nanny to his children forever— and she'd been in love with him for almost as long. But Kayla James had always managed to keep her relationship with Mick Hanson strictly professional. And now that his kids were older, she had a choice—stay, and fess up…or get out of the line of fire. Firefighter Mick Hanson had enough responsibility. A working single dad, he didn't need another complication—but then he saw Kayla in a different light. Until now, he'd managed to look at her as nothing more than ""the nanny."" Now he wasn't sure he could resist the attraction that was too hot to extinguish….",Fiction,217.0,,Not Just the Nanny
,Graphic novels,42.0,,Rimini Redux
"Illustrations and rhyming text introduce the fairies featured in Shakespeare's play, from Puck to Mustardseed.",Juvenile Fiction,0.0,,A Midsummer Nights Dream A BabyLit Fairies Primer
,English poetry,4.0,,Summer Walk
"Pictures labeled in English and French introduce the characters found in Victor Hugo's classic ""Les Misaerables.""",Juvenile Fiction,0.0,,Les Miserables A BabyLit French Language Primer
"From ancient traditions to modern festivities, the season of Advent has long been a time of anticipation, reflection, and joy. In Advent Journeys, Jenny Fuller takes readers on a captivating exploration of how cultures around the world celebrate this meaningful season. Travel from the snowy Christmas markets of Germany to the vibrant Posadas of Latin America, and from the light-filled Lucia Day processions in Sweden to the lively Krampus runs of the Alps. Each chapter reveals the unique customs, foods, and symbols that bring communities together, transforming the waiting days before Christmas into a powerful celebration of hope and light. Through Fuller's engaging storytelling and rich cultural insights, Advent Journeys invites readers to discover how these global traditions connect us all, honoring both the shared spirit and diversity of this beloved season. Whether you're looking to deepen your holiday experience or explore Advent in a new way, this book offers an inspiring journey through the heartwarming and often surprising ways we celebrate Advent across the globe.",Religion,0.0,,Advent Journeys
,,,,The Ghost
,,,,The Color of Love
,,,,Enigma
"Newspaperman Jim Qwilleran and his two cats, Koko and Yum Yum, investigate a suspicious fire which killed a woman in her nineties. The 20th volume in the series, the novel introduces a new character, a swearing parrot.",Fiction,264.0,,The Cat Who Sang for the Birds Cat Who 20
"Story of Pamela Tusiani's struggle with Borderline Personality Disorder. Alternating narrative by her mother about the struggle from the parents' point of view, and the effects on her family. Inspiring story.",Borderline personality disorder,336.0,1.0,Remnants of a Life on Paper A Mother and Daughters Struggle with Borderline Personality Disorder
"Love and her sister have survived a childhood that had been nearly unspeakable. Despite the odds, she brings a story of growth in the most detrimental of circumstances--a young girl's attempt to make sense of her life.",Biography & Autobiography,264.0,,You Aint Got No Easter Clothes A Memoir
A wrestler who causes his opponent's death in the ring is haunted by the grief it has caused the opponent's family. His fruitless endeavors to work his way from beneath the shadow of guilt have failed ... until he finds an answer from a most unlikely source. Read his full story in the pages of this book.,Fiction,133.0,,Big Questions 15 The Sweet Taste of Victory
"Billionaire Bad Boys – The Complete Series 4 books in one amazing package! Each stands alone. Going Down Easy Meet Kaden Barnes. Alpha-licious in the most unexpected ways, Kaden Barnes always gets what he wants. Until he meets his new assistant. Going Down Fast Lucas Monroe dropped out of college only to become a multi-billionaire and tech world God. He can have any woman he desires in his bed, but the only woman he's ever wanted is off limits and always has been. Going Down Hard Derek West rose from poverty to take the tech world by storm. He's sexy, confident and gets any woman he wants. And who he wants is Cassie Storms, the rich girl he’s never been good enough for. Going In Deep He isn't Mr. Nice Guy… Julian Dane thought he'd hit rock bottom—until he met a woman. He used her and broke her heart. Now he wants to turn things around but the damage he dealt stands in his way. Going Down Again – A Valentine’s Day Short Story *A complete stand-alone for people who haven’t yet read GOING DOWN EASY but a special treat for those who want to revisit a favorite couple. *All Billionaire Bad Boys books stand alone.",Fiction,690.0,,Cat Haus 1 Billionaire Bad Boys 1
"When Carlos's family is murdered before his eyes by the Red Arrow Guild, he vows vengeance for their deaths. He forsakes his Clan and friends, abandoning his old life to pursue his revenge. In his war, his fate becomes entangled with that of Jennifer, a teenaged girl, and the Minchew family who run a local diner, terrorized by the deadly Red Arrows. Obsessed with his war, he puts all their lives in jeopardy. He must succeed, or all is lost. War Journal is a story of revenge, but it is also a story of redemption. It is a story of guilt and self-loathing. It is a story about the prisons we make for ourselves. Prison doors which are unlocked, yet which we are afraid to open.",Fiction,216.0,,War Journal Carlos Santiago
